version,lr_label,alpha,kind,rank,feature,category,importance_score,instability_score,flips_per_1k_updates,abs_delta_w_per_update,relative_jitter,mean_abs_contribution,mean_activation_rate
full,1e-2,6e-05,importance,7,played_group_joker,new_grouped_rank_summary,0.17549887502834113,10.00567997499658,0.017187696253743282,9.718050938049725e-06,0.9989086845557034,0.011759049716822753,0.7393892916868114
full,1e-2,6e-05,importance,8,total_played_13,old_rank_total_played,0.17246061122407025,10.061643843120017,0.13397588874712713,9.535195968766823e-06,0.9998518291652398,0.010563199422674625,0.8732981162612082
full,1e-2,6e-05,importance,9,total_played_20,old_rank_total_played,0.17148936174622814,9.996884351788815,0.060818002128630075,9.198315128336761e-06,0.9963358835809024,0.016917726722249126,0.6198244192670983
full,1e-2,6e-05,importance,10,total_played_12,old_rank_total_played,0.15982371017052716,10.085384539318456,0.19126820959293805,9.020122815052926e-06,0.9999857132666227,0.006434200685859568,0.8596935147518745
full,1e-2,6e-05,instability,1,total_played_14,old_rank_total_played,0.13617457985248702,10.33062803814882,0.8726061174977359,7.836151946211607e-06,0.9973749439203514,0.003868886314058962,0.7461149650317861
full,1e-2,6e-05,instability,2,action_avg_rank,action_context,0.0488026985639104,10.147754605615093,0.39796127479820986,2.7881547772204945e-06,0.9985781940918588,0.0009489158152183849,0.48408537730050855
full,1e-2,6e-05,instability,3,played_landlord_down_13,old_rank_played_landlord_down,0.04886088472626514,10.134260890335199,0.3305326202642939,2.8499727623566914e-06,0.9999197869467125,0.0006281980848974142,0.4925371872920567
full,1e-2,6e-05,instability,4,total_played_17,old_rank_total_played,0.15803901247231497,10.106391118599031,0.26222254540967316,9.057804469187414e-06,0.9992444295965976,0.005142458473625574,0.7778480645536618
full,1e-2,6e-05,instability,5,total_played_8,old_rank_total_played,0.1472024084479513,10.103881213173278,0.27368100957883534,8.081854940184202e-06,0.998632695440156,0.007635517542443804,0.8681263105421878
full,1e-2,6e-05,instability,6,total_played_7,old_rank_total_played,0.14640917091694175,10.097361335631797,0.2670703571735495,8.238357555662165e-06,0.9982294835206715,0.006286075082939824,0.8630008076209156
full,1e-2,6e-05,instability,7,total_played_9,old_rank_total_played,0.14940652997201065,10.090665146891993,0.2534083422026253,8.203790525150653e-06,0.9981098019485792,0.008229735276078922,0.8675330800321799
full,1e-2,6e-05,instability,8,total_played_12,old_rank_total_played,0.15982371017052716,10.085384539318456,0.19126820959293805,9.020122815052926e-06,0.9999857132666227,0.006434200685859568,0.8596935147518745
full,1e-2,6e-05,instability,9,played_landlord_down_10,old_rank_played_landlord_down,0.04397064365150549,10.072563248463894,0.17540264382025195,2.499910174161184e-06,0.9999902280761631,0.001068526544985715,0.4022942128733199
full,1e-2,6e-05,instability,10,played_landlord_down_12,old_rank_played_landlord_down,0.046957344564164415,10.072186964294367,0.21374442777091004,2.7180113296486553e-06,0.9983971181856354,0.0007855769672389159,0.44423706599522
